publisher_id,publisher_name
2382,海印出版社
2383,문성
2384,태극
2385,대연출판
2386,아테나
2387,국립문화재연구소
2388,정보통신정책연구원
2389,한글문화세계화운동본부
2390,時空文化社
2391,투영미디어
2392,한국컴퓨터매거진
2393,프리렉
2394,대훈닷컴
2395,서림문화사
2396,알라딘
2397,옹기장이
2398,타임기획
2399,가람문학사
2400,국토연구원
2401,한길아카데미
2402,성천문화재단
2403,생각의샘
2404,감리교신학대학교출판부
2405,딜모아글로벌
2406,한국해양수산개발원
2407,법원사
2408,뉴스앤조이
2409,신지서원
2410,씨유피
2411,청소년보호위원회
2412,땅따먹기
2413,삼일인포마인
2414,글담
2415,창조문예사
2416,한글
2417,한국프뢰벨
2418,KINU(통일연구원)
2419,가가M&B
2420,한국교육과정평가원
2421,선인
2422,지피넷
2423,하이비전
2424,지문당
2425,총회신학출판부
2426,문예운동사
2427,경기개발연구원
2428,오토테크
2429,역락
2430,지우사
2431,오성출판사
2432,얼과알
2433,꿈소담이
2434,한국음악교육연구회
2435,어린이중앙
2436,인화
2437,삼호출판사
2438,테크미디어
2439,법사랑
2440,서울시정개발연구원
2441,세손출판회사
2442,에이에스케이 디자인
2443,청송
2444,황소걸음 아카데미
2445,Com & Book
2446,保險開發院
2447,기독교문사
2448,포엠토피아
2449,한국심리치료연구소
2450,SFC출판부
2451,한림·문학춘추사
2452,월간이벤트 인플러스넷
2453,한국산업인력관리공단 중앙고용정보원
2454,알림
2455,심우
2456,건기원
2457,미래사
2458,다산교육
2459,천재원
2460,미완성
2461,마스터 출판사
2462,그나라
2463,동학사
2464,양서원
2465,불이문화
2466,글동산
2467,우석
2468,창작과비평사
2469,문원
2470,재능아카데미
2471,남산도서관
2472,참솔
2473,한국세무경영사
2474,동쪽나라
2475,하서출판사
2476,동남풍
2477,범문사
2478,中州古籍出版社
2479,吉林人民出版社
2480,진명출판사
2481,삼우반
2482,시사일본어사
2483,크레지오 커뮤니케이션즈
2484,진리의 말씀사
2485,새미
2486,비전과리더십
2487,相模書房
2488,オ一エス出版
2489,陝西人民敎育出版社
2490,中國經濟出版社
2491,福建敎育出版社
2492,도움이출판사
2493,애니북스
2494,예경
2495,도우미출판사
2496,知識工作所
2497,대언
2498,솔봉출판사
2499,처음
2500,현대기획
2501,새로운 사람들
2502,담디
2503,아침바다
2504,크리스챤서적
2505,여시아문
2506,중앙고시교육원
2507,자유지성사
2508,맑은글
2509,Com&Book
2510,정담
2511,西田書店
2512,ブレーンセンター
2513,信山社出版
2514,아카넷
2515,금성아트비젼
2516,인성
2517,큐피드
2518,あけび書房
2519,ワ－ルドプランニング
2520,久美
2521,日總硏出版
2522,相川書房
2523,전파과학사
2524,대일문화출판사
2525,배문사
2526,럭스미디어
2527,대한간호협회
2528,바움
2529,법문사
2530,飛鳥企劃
2531,海馬書房
2532,じほう
2533,第二海援隊
2534,醫學通信社
2535,One
2536,아카데미소프트
2537,하우
2538,네디넷
2539,푸른세상
2540,한국교수불자연합회
2541,법률서원
2542,아누거라
2543,世和
2544,뫼비우스
2545,동아일보사
2546,한국장로교출판사
2547,아카데미영어사
2548,계축문화사
2549,한들
2550,발해
2551,달팽이출판
2552,蒼蒼社
2553,明日香出版社
2554,ジェトロ
2555,エルコ
2556,kkベストセラーズ
2557,ゴマブックス
2558,家の光協會
2559,プレジデント社
2560,人類文化社
2561,ポプラ社
2562,醫學書院
2563,醫齒藥出版
2564,法元社
2565,三育出版社
2566,民衆書林
2567,한경사
2568,이룸
2569,반딧불이
2570,아침나라
2571,뜨인돌
2572,오케이네트웍
2573,이가서
2574,아이교육
2575,뿌리출판사
2576,중명출판사
2577,아트나우
2578,대선
2579,커뮤니케이션 북스
2580,한들출판사
2581,다다
2582,散木
2583,기문당
2584,문학과경계사
2585,정은문화사
2586,인디넷
2587,학일출판사
2588,대성출판문화사
2589,에듀엠닷컴
2590,창미
2591,문학과청년
2592,우리책
2593,창의사고
2594,冬靑社
2595,弘學出版
2596,東京圖書出版會
2597,文藝社
2598,ポーラ文化硏究所
2599,法藏館
2600,大和書房
2601,凱風社
2602,第一書房
2603,榕樹書林
2604,야스미디어
2605,INAX出版
2606,日本勞동硏究機構
2607,中央書院
2608,風行社
2609,대현출판사
2610,惠化堂
2611,光明日報出版社
2612,느낌이있는책
2613,들린아침
2614,펫미디어
2615,삶과꿈
2616,수&수
2617,한우리
2618,해우출판사
2619,甘肅人民出版社
2620,꿈꾸는돌
2621,강
2622,이상사
2623,다빈치
2624,세창미디어
2625,한국국방연구원
2626,예문서원
2627,시선
2628,청미래
2629,살림출판사
2630,우리들교육출판사
2631,문예사조
2632,황매
2633,마고북스
2634,한국복지재단 홍보개발국
2635,어문교육사
2636,역학도서관출판사
2637,한국법제연구원
2638,세진사
2639,용봉서실
2640,니라출판사
2641,컨콜디아사
2642,누가
2643,함무라비
2644,문형출판사
2645,기린원
2646,글로세움
2647,큰산
2648,해성
2649,한강
2650,삼매경
2651,생명의서신
2652,국무총리 청소년보호위원회
2653,대한민국 국회 운영위원회
2654,문화방송
2655,국제신문
2656,건치
2657,신원
2658,한국기독교역사박물관
2659,길
2660,경인문화사
2661,21c법경사
2662,제주공무원교육원 교육운영과
2663,한성문화
2664,한성문화부설공무원아카데미
2665,學習硏究社
2666,東洋書林
2667,法學書院
2668,三和書籍
2669,世織書房
2670,한국회계연구원
2671,고시연구사
2672,한국문서선교회
2673,명진출판
2674,인해
2675,컬처앤컴퍼니
2676,시시울
2677,祐成
2678,서귀포고등학교
2679,신용정보협회
2680,시공사·시공아트
2681,동진
2682,대구대학교출판부
2683,웅진출판
2684,공동체
2685,규장
2686,계림문고
2687,하늘
2688,대연
2689,윤성
2690,유진
2691,대일출판사
2692,대일교재
2693,동아출판사
2694,윤진문화사
2695,윤진
2696,초롱
2697,한국성서유니온
2698,남광
2699,피노키오
2700,홍신문화사
2701,글세계
2702,우진출판
2703,재능출판
2704,농원
2705,농헌
2706,산호
2707,송정문화사
2708,명지출판사
2709,우리교육
2710,새마을문고중앙회출판부
2711,현대출판사
2712,작은평화
2713,마루벌
2714,삼덕
2715,자작나무
2716,계림출판사
2717,성림
2718,새남
2719,새벗사
2720,한국하버드
2721,서원
2722,지구마을
2723,글수레
2724,삼덕미디어
2725,한국문원
2726,중앙교육문화사
2727,동아출판
2728,두손미디어
2729,여명출판사
2730,은혜출판사
2731,지문사
2732,책만드는 집
2733,푸른나무
2734,현대교육사
2735,일신서적출판사
2736,글밭
2737,교육문화사
2738,아가페서원
2739,보육사
2740,삼성서관
2741,현대음악출판사 편
2742,세계사
2743,寶林
2744,미디어 서울
2745,청목
2746,책동네
2747,래더교육
2748,대일교육
2749,아성출판
2750,한국안데르센
2751,시공주니어
2752,새벗
2753,창작과 비평사
2754,길벗어린이
2755,BBC
2756,용진
2757,마당
2758,익산
2759,서울말씀사
2760,재능교육
2761,관일미디어
2762,예가
2763,학원출판공사
2764,한국뉴턴
2765,꿈이 있는 집
2766,장백
2767,온누리
2768,삼성당
2769,한국삐아제
2770,상서각
2771,민우사
2772,모퉁이돌
2773,시서례
2774,으뜸사랑
2775,상지원
2776,창지사
2777,아이세상
2778,눈열린교육
2779,세계문예
2780,시서레
2781,햇빛출판사
2782,세계문화사
2783,견지사
2784,글읽는 세상
2785,금하출판사
2786,産業硏究院
2787,다울
2788,문화과학사
2789,디자인CDR
2790,한국농촌경제연구원
2791,좋은생각
2792,東方書店
2793,三彌井書店
2794,芙蓉書房出版
2795,綠蔭書房
2796,한국관세연구원
2797,임업연구원
2798,성광
2799,한림원
2800,芦書房
2801,アジア經濟硏究所
2802,한가람서원
2803,시문학사
2804,都市出版
2805,童話屋
2806,눈과 마음
2807,弘文館
2808,국토지리정보원
2809,일조각
2810,그물코
2811,중앙M&B출판
2812,북21 아울북
2813,수문당
2814,중앙경제평론사
2815,돌베개어린이
2816,명성출판사
2817,소림 프레스
2818,一橋出版
2819,文化書房博文社
2820,みらい
2821,八千代出版
2822,日本加除出版
2823,교육과 미래
2824,배동바지
2825,아이앤북
2826,自由아카데미
2827,크는아이
2828,매경출판
2829,아름다운사람들
2830,종문화사
2831,조세신보사
2832,국사편찬위원회
2833,샘물
2834,관음출판사
2835,북티비티
2836,서울 고시각
2837,대유학당
2838,안그라픽스
2839,양문
2840,아이드리
2841,예솔
2842,거울속의 매미
2843,길찾기
2844,중국조선민족문화예술출판사
2845,집문당
2846,인디북
2847,紀翰齋
2848,대구가톨릭대학교출판부
2849,로크미디어
2850,부광출판사
2851,한국화재보험협회
2852,선교문화사
2853,ナツメ社
2854,每日新聞社
2855,ありな書房
2856,暮しの手帖社
2857,PHPエディターズ・グループ
2858,三修社
2859,萌文社
2860,里文出版
2861,국립특수교육원
2862,지혜의 나무
2863,해남
2864,自由國民社
2865,技報堂出版
2866,기독한교
2867,오마이어스
2868,대웅
2869,百中堂
2870,이마고
2871,국가인권위원회
2872,식품의약품안전청
2873,우신출판사
2874,弘益齋
2875,내인생의책
2876,파란자전거
2877,플라톤
2878,학은미디어
2879,영남대학교 섬유패션학부
2880,현디자인
2881,經濟法令硏究會
2882,エコノミスト社
2883,シュプリンガー・フェアラーク東京
2884,동방미디어
2885,パンローリング
2886,シグマベイスキャピタル
2887,花傳社
2888,연극과인간
2889,한국환경정책·평가연구원
2890,랜덤하우스중앙·북박스
2891,북샵미디어
2892,바른복음 성경 연구원
2893,인사랑
2894,정한PNP
2895,고수
2896,뜨리출판사
2897,지산문화사
2898,효일
2899,베텔스만 코리아
2900,지식여행
2901,베텔스만
2902,세익출판사
2903,시대정신
2904,영봉출판사
2905,한국복음서원
2906,죠이선교회
2907,월간말
2908,샨티
2909,원북스
2910,大經
2911,광교TNS
2912,대한교육문화신문출판부
2913,국가고시사
2914,포천콤 출판부
2915,독서행동개발사
2916,밝은 세상
2917,한국형사정책연구원
2918,애니컴
2919,건국대학교출판부
2920,동명대학출판부
2921,전남대학교출판부
2922,한빛문화
2923,해토
2924,은행나무
2925,韓國海洋水産開發院
2926,나무들동네
2927,경제단체협의회
2928,에코프레스
2929,궁리출판
2930,삼육대학교출판부
2931,敎文社
2932,동의공업대학출판부
2933,경남대학교 출판부
2934,공주대학교 출판부
2935,이화여자대학교출판부
2936,대한화학회 여천지회
2937,광림사
2938,모멘토
2939,북@북스
2940,동포
2941,문이당
2942,국방부 군사편찬연구소
2943,부산발전연구원
2944,충북개발연구원
2945,석곡실
2946,신정
2947,朝鮮大學校出版部
2948,한신대학교출판부
2949,경성대학교출판부
2950,한국청소년상담원
2951,KAIST Press
2952,나무생각
2953,호남대학교출판부
2954,건양대학교출판부
2955,르네상스
2956,정보공학연구소
2957,이비컴
2958,한국지방행정연구원
2959,대구경북개발연구원
2960,지혜
2961,한국문화관광정책연구원
2962,한국금융연구원
2963,작은씨앗
2964,광주대학교 출판부
2965,마루출판사
2966,法律情報센타
2967,지평서원
2968,경북대학교출판부
2969,경남대학교 극동문제연구소
2970,삼육대학교 출판부
2971,이유
2972,동아대학교출판부
2973,Grace 은혜출판사
2974,위즈비즈
2975,빛남
2976,眺帆山房
2977,Meet & deet 평가연구원
2978,아이터출판사
2979,홍
2980,技文堂
2981,갑진출판사
2982,Joy&Pleasure
2983,이손
2984,I.M international
2985,敎音社
2986,분지출판사
2987,힘찬넷
2988,진실한 사람들
2989,밀알
2990,아트미디어
2991,사회평론
2992,황앤리
2993,BG북갤러리
2994,주류성
2995,하이퍼북
2996,열림교육
2997,탄탄교육
2998,백산자료원
2999,[한국문화사]
3000,퀸 출판사
3001,새만화책
3002,보림출판사
3003,썩세스북
3004,문학사상사
3005,北京大學出版社
3006,解放軍出版社
3007,イマジン出版
3008,向陽書房
3009,朔北社
3010,アートダイジェスト
3011,風塵社
3012,演劇出版社
3013,박건희문화재단
3014,세기문화사
3015,생물나라
3016,アジア經濟究所
3017,新日本法規出版
3018,スリーエーネットワーク
3019,八朔社
3020,新國民社
3021,國士館大學體育·スポーツ科學學會
3022,日本經團連出版
3023,同文書院
3024,中國旅游出版社
3025,人民出版社
3026,燈影舎
3027,紀伊國屋書店
3028,五曜書房
3029,成甲書房
3030,コロナ社
3031,中經出版
3032,農山漁村文化協會
3033,킨더랜드
3034,영문출판사
3035,시조사
3036,넥서스BOOKS
3037,窓
3038,여름언덕
3039,문학동네어린이
3040,한솔교육
3041,성신여자대학교 출판부
3042,Daihak
3043,Tanggulshi
3044,로고스
3045,고요아침
3046,예배와 설교 아카데미
3047,한국차일드아카데미
3048,랜덤하우스중앙
3049,海鳥社
3050,鹿島出版會
3051,マルモ出版
3052,雄山閣出版
3053,地人書房
3054,日本實務出版
3055,メトロポリタン出版
3056,금광
3057,아이원
3058,연경문화사
3059,학문사 HMP
3060,WAVE出版
3061,文理閣
3062,日經BP社
3063,향연
3064,Human & books
3065,鄕文社
3066,修學社
3067,자유문고
3068,삼성비엔씨
3069,創童舍
3070,郵文館
3071,한국정보시스템&서비스
3072,단국대학교출판부
3073,지상사
3074,청어람미디어
3075,Hansebon
3076,Istory
3077,International Trade & Business Institute
3078,Sungkyunkwan University Press
3079,책만드는집
3080,강마을
3081,더난
3082,언어의집
3083,미다스북스
3084,プログレス
3085,商事法務
3086,울부짖는 자유인
3087,에경M&B
3088,Sir 24
3089,비지아이
3090,글뫼
3091,山海堂
3092,千倉書房
3093,草土文化
3094,GenaSona
3095,정문각
3096,미리내
3097,樹村房
3098,影書房
3099,出版文化硏究會
3100,圖書館流通センター
3101,すえもりブックス
3102,배상면연구소
3103,봄·여름
3104,신성
3105,한국홍보연구소
3106,청년정신
3107,아이세움
3108,느림보
3109,한국어린이전도협회
3110,우성지도
3111,美完成
3112,백석기획
3113,법영사
3114,디엔알엔지니어링
3115,소셜인슈런스
3116,청홍
3117,종문.com
3118,와우미디어
3119,배꼽주인
3120,문창사
3121,동아기획
3122,Rexmedia.net
3123,골드마스크
3124,The Planner
3125,종이나라
3126,아이들판
3127,넥서스주니어
3128,經營情報出版社
3129,日本經營合理化協會出版局
3130,創風社
3131,日本圖書センター
3132,インターブックス
3133,アルク
3134,貴重本刊行會
3135,經濟界
3136,書日文獻出版社
3137,어문학사
3138,애듀포커스
3139,느티나무
3140,바보새
3141,다인아트
3142,제우미디어
3143,토토북
3144,에피소드
3145,대교
3146,한양대학교 출판부
3147,신성출판사
3148,작은책방
3149,語文學社
3150,가톨릭대학교출판부
3151,Bridge Books Korea
3152,東京農業大學出版會
3153,千早書房
3154,電通
3155,한스미디어
3156,생활문화사
3157,韓國祖稅硏究院
3158,꾸벅
3159,ビジネス社
3160,淸文堂出版
3161,かもがわ出版
3162,現代書館
3163,사과와 토마토
3164,Jindigital.com
3165,한진
3166,21c 법경사
3167,음누리
3168,이문
3169,아이비젼
3170,해외교육사업단
3171,한국데카르트
3172,實業之日本社
3173,同學社
3174,大揚社
3175,右文書院
3176,드림웍스21
3177,경영과 회계
3178,솔솔
3179,예원사
3180,크레용하우스
3181,幻戱書房
3182,現代人文社
3183,대학사
3184,인터비젼
3185,박학사
3186,강성
3187,東方出版社
3188,행림출판
3189,社會科學文獻出版社
3190,月刊朝鮮社
3191,드림원
3192,牧羊
3193,흰옷
3194,골드
3195,석탄산업합리화사업단
3196,교원
3197,한승
3198,홍진P&M
3199,코차 아이텍
3200,제주발전연구원
3201,책으로만나는세상
3202,경일대학교 교수학습지원센터 출판부
3203,한성대학교출판부
3204,동명대학 출판부
3205,진인진
3206,두양사
3207,은학사
3208,대우출판사
3209,정한출판사
3210,신구미디어
3211,紫翠會出版
3212,태봉기획
3213,夏目書房
3214,ボーダーインク
3215,시와 산문사
3216,리빙북스
3217,성결대학교출판부
3218,소통
3219,新風舍
3220,めるくまーる
3221,황금물고기
3222,이다커뮤니케이션즈
3223,京都大學 學術出版會
3224,現代知能開發
3225,音樂之友社
3226,工學圖書
3227,日本醫療企劃
3228,道出版
3229,종려나무
3230,財經詳報社
3231,예영 B&P
3232,ICAS
3233,SFC 출판부
3234,경향미디어
3235,향문사
3236,정민미디어
3237,바른마음
3238,깊은샘
3239,동국대학교출판부
3240,두레아이들
3241,능률교육
3242,슈리 크리슈나다스 아쉬람
3243,대한치과의사협회 치과의료정책연구소
3244,아이유북
3245,bookin(북인)
3246,學園社
3247,다온애드
3248,호남대학교 출판부
3249,Kmc
3250,진로
3251,문학의전당
3252,농촌진흥청 기술협력국 농산업경영과
3253,民音社
3254,三善
3255,예루살렘
3256,고려원
3257,文學과 知性社
3258,高文社
3259,미진사
3260,나라출판사
3261,윤문
3262,명지사
3263,을지출판사
3264,이론과 실천
3265,소학사
3266,다나
3267,尖端
3268,證券書籍出版部
3269,연합
3270,삼성문화개발
3271,시사문화사
3272,時事文化社
3273,문학관
3274,샘틀책꽂이
3275,예하
3276,고려원미디어
3277,永進出版社
3278,敎學社
3279,나남
3280,금하출판
3281,규장문화사
3282,평단문화사
3283,신광문화사
3284,혜서원
3285,靑林出版
3286,東信出版社
3287,성원
3288,大亞出版社
3289,태일출판사
3290,민족사
3291,故鄕文化社
3292,世文社
3293,두로
3294,집현전
3295,덕우출판사
3296,언어문화사
3297,모음사
3298,목문출판사
3299,대성
3300,硏學社
3301,대학출판사
3302,명문당
3303,成均館大學校出版部
3304,제3문학사
3305,知文社
3306,돈평
3307,동반인
3308,대현문학사
3309,新光出版社
3310,화동출판사
3311,책마을
3312,혜민
3313,時事日本語社
3314,국민일보사
3315,범조사
3316,가남
3317,鮮一文化社
3318,살림터
3319,에스컴
3320,전도출판사
3321,배영사
3322,한국메디칼인덱스사
3323,翰信文化社
3324,한국기독학생회출판부
3325,育法社
3326,탐구원
3327,明志出版社
3328,을지서적
3329,동양서적
3330,홍원
3331,생능
3332,민맥
3333,남희
3334,우래
3335,光文閣
3336,한국실리콘
3337,국일문학사
3338,전원
3339,ICI
3340,正訓出版社
3341,덕성문화사
3342,캘라
3343,시간과 공간사
3344,대흥
3345,농촌진흥청 국립농업과학원
3346,잎새
3347,시몬
3348,英志文化社
3349,엠마오
3350,대원사
3351,동광
3352,정동출판사
3353,영과 일
3354,機電硏究社
3355,주인
3356,世紀文化社
3357,서적포
3358,동녘
3359,이가출판사
3360,以文出版社
3361,희성출판사
3362,寶晉齋
3363,삶과 꿈
3364,이성
3365,지성의 샘
3366,세그루
3367,세기
3368,백만출판사
3369,한국컴퓨터매거진출판국
3370,電波科學社
3371,喜重堂
3372,현대정보사
3373,도농문학사
3374,말길
3375,동보출판사
3376,테스트
3377,한국일보타임-라이프
3378,대륙
3379,함진
3380,동연
3381,韓國經濟新聞社
3382,지리산
3383,책나라
3384,불광출판부
3385,박우사
3386,문학과 현실사
3387,참말
3388,파이디온출판사
3389,청산
3390,三知院
3391,자유문학사
3392,白象
3393,한미디어
3394,天池書館
3395,高麗大學校出版部
3396,한샘출판
3397,正益社
3398,늘푸름
3399,장원
3400,책중의 책
3401,중원문화
3402,삶과 함께
3403,진화
3404,大恩出版社
3405,쑥맥
3406,민
3407,화평사
3408,保景文化社
3409,나눔사
3410,세문사
3411,현능사
3412,친구
3413,富民文化社
3414,책과 사람들
3415,시대문학사
3416,앞선책
3417,청호
3418,빛샘
3419,정암문화사
3420,태학당출판사
3421,참빛출판사
3422,바울서신사
3423,남도
3424,보성출판사
3425,발언
3426,종로서적
3427,일본어뱅크
3428,종로서적출판
3429,예술문화사
3430,한강문화사
3431,영남대학교출판부
3432,뿌리
3433,삼영서관
3434,동천사
3435,자유세계
3436,서광학술자료사
3437,한마음사
3438,아카데미문화사
3439,한라출판사
3440,강원대학교출판부
3441,고려한림원
3442,동양역의학연구원출판부
3443,삼한출판사
3444,공간
3445,청맥
3446,유정
3447,청마
3448,마음의 고향
3449,良書院
3450,양산박
3451,한국전기기술인협회
3452,신양사
3453,뜻이있는길
3454,甲寅出版社
3455,좋은아침
3456,延世大學校出版部
3457,尙潮社
3458,新陽社
3459,서지원
3460,자유사상사
3461,成地文化社
3462,성지문화사
3463,三志社
3464,한국신학연구소
3465,말씀과 만남
3466,PC어드밴스
3467,학원사
3468,泰成出版社
3469,일신사
3470,예영커뮤니케이션
3471,예하출판
3472,學志社
3473,學一出版社
3474,하늘출판사
3475,和光出版社
3476,草家
3477,성광문화사
3478,가리내
3479,금성교과서
3480,東明社
3481,과학과 사상
3482,삼성기획
3483,새순출판사
3484,養英閣
3485,청하
3486,스몰비지니스
3487,파란나라
3488,하림
3489,미디어 나랑
3490,문화체육관광부
3491,가림
3492,汎韓書籍
3493,강천
3494,보경문화사
3495,民知社
3496,省安堂
3497,사람과 사람
3498,비지니스아카데미
3499,숭실대학교출판부
3500,다모아
3501,장락
3502,삼천리
3503,국일증권연구소
3504,서연
3505,普成社
3506,가나다라
3507,빅벨
3508,한국언론자료간행회
3509,반도기획
3510,세진기획
3511,思社硏
3512,圓技術
3513,승산서관
3514,大林
3515,하나미디어
3516,한국산업인력관리공단
3517,바리데기
3518,일출
3519,예가출판사
3520,博文閣
3521,오상출판사
3522,복음신문출판국
3523,애향숙출판부
3524,현음사
3525,가원
3526,한아름
3527,이목
3528,열린세상
3529,천마
3530,比峰出版社
3531,삼문
3532,한국맨테크연구소
3533,여성신문사
3534,둥지
3535,미투
3536,해누리
3537,영진출판사
3538,세경자료사
3539,키출판사
3540,갈무리
3541,내일을 여는 책
3542,弘盛社
3543,韓國放送通信大學校出版部
3544,해난터
3545,현대문예사
3546,문학통신
3547,탑출판사
3548,考試院
3549,一信書籍出版社
3550,現代文學
3551,천지서관
3552,백재문화사
3553,동하미디어
3554,시와 사회사
3555,호암출판사
3556,先進文化社
3557,지구촌
3558,미세기
3559,유니북스
3560,知永社
3561,"벤치믹마킹경영혁신컨설팅출판부,벤치믹"
3562,전원문화사
3563,과학기술처
3564,한국노동연구원
3565,민예당
3566,산책
3567,프리미엄북스
3568,뿌리깊은나무
3569,동광출판사
3570,은광사
3571,경지
3572,五星出版社
3573,부민문화사
3574,여백
3575,여울
3576,C.S.C
3577,Sung Eum Kak
3578,은의나라 금의나라
3579,도솔
3580,Korea Air Pollution Research Association
3581,보문서원
3582,행복
3583,두리
3584,임마누엘선교미디어
3585,法典出版社
3586,建設圖書
3587,포텍스
3588,21세기북스 새날
3589,韓國精神文化硏究院
3590,시세계
3591,한나라
3592,중앙일보사
3593,샘물같이
3594,한나래
3595,사람과 책
3596,모스트커뮤니케이션
3597,한뜻
3598,정보세계사
3599,와이제이자격증전문
3600,創造社
3601,창공사
3602,세기21
3603,늘품
3604,조세통람사
3605,한양출판
3606,湖西文化社
3607,제일문화사
3608,나눔터
3609,미루나무
3610,언어문화
3611,종합출판
3612,평범사
3613,영과일
3614,세림
3615,世林
3616,一潮閣
3617,PC 어드밴스
3618,한솔미디어
3619,성인
3620,초록배
3621,좁은문
3622,大韓敎科書
3623,퇴설당
3624,삼각형
3625,천문각
3626,삼성
3627,글맥
3628,현대미학사
3629,일종문화사
3630,新天地
3631,하이터치
3632,글사랑출판사
3633,경운출판사
3634,양문각
3635,대륙연구소출판부
3636,애향숙출판사
3637,한겨레신문사출판국
3638,공간미디어
3639,책과 몽상
3640,백의
3641,한국경제신문사
3642,靑木
3643,당대
3644,송원문화사
3645,傳統文化硏究會
3646,가리온
3647,慶雲出版社
3648,시아
3649,內外文學
3650,文知社
3651,知識産業社
3652,동별당
3653,기술
3654,현민시스템
3655,형제교역
3656,육문사
3657,민예사
3658,을지외국어
3659,청우
3660,예음
3661,국민일보
3662,한국교문사
3663,商文社
3664,한국생산성본부
3665,드보라
3666,높이깊이
3667,東洋文庫
3668,중국통신
3669,信望愛出版社
3670,아거스
3671,중앙미디어
3672,한신문화사
3673,國際
3674,이두
3675,팬더북
3676,한겨레
3677,글벗사
3678,良書閣
3679,인포.북
3680,파이디온
3681,新亞出版社
3682,혜진미디어
3683,굴뚝
3684,명문각
3685,글이랑
3686,밸류리서치
3687,韓國金融硏究院
3688,모아
3689,한글과 컴퓨터
3690,Sowha
3691,敎友社
3692,영덕
3693,풀무질
3694,한국예술사
3695,좋은글
3696,좋은 글
3697,창진출판사
3698,경당
3699,씨에이
3700,서울창작패밀리
3701,法仁文化社
3702,중앙대학교출판부
3703,대원미디어
3704,호서문화사
3705,미네르바企劃
3706,泰林文化社
3707,亞細亞文化社
3708,韓國租稅硏究院
3709,토기장이
3710,아태평화출판사
3711,열린
3712,東方圖書
3713,창작시대사
3714,쟁기
3715,홍익미디어
3716,크리
3717,동심원
3718,삼경
3719,泰城出版社
3720,엔터
3721,문무출판사
3722,普文堂
3723,시대공론사
3724,서문당
3725,오리진
3726,은혜미디어
3727,삼신각
3728,청목출판사
3729,금빛출판사
3730,乙支出版公社
3731,韓國開發硏究院
3732,江原大學校出版部
3733,한양대학교출판원
3734,정보여행
3735,釜山大學校出版部
3736,예인
3737,고신대학교출판부
3738,영남대학교 출판부
3739,대원정사
3740,불지사
3741,금문서관
3742,여민
3743,한줄기
3744,현대정보문화사
3745,두레
3746,行法社
3747,거북선
3748,신화전산기획
3749,달과 별
3750,프레스빌
3751,정신문화사
3752,푸른초장
3753,춘광
3754,한뜻출판사
3755,書林文化社
3756,英語硏究社
3757,일요신문사
3758,의제
3759,韓國放送大學校出版部
3760,리크루트
3761,한라
3762,지혜네
3763,길잡이
3764,第一法規
3765,영암
3766,技文社
3767,국태원
3768,백상미디어
3769,정민
3770,Korea Institute for International Economic Policy
3771,정보시대
3772,북플러스
3773,메세지
3774,메시지
3775,한국능률협회
3776,비앤씨
3777,자유시대
3778,世經社
3779,장승
3780,사민서각
3781,문예산책
3782,The National Museum of Contemporary Art
3783,동혁
3784,東逸出版社
3785,오늘의문학사
3786,전망
3787,學硏社
3788,자유시대사
3789,中央大學校出版部
3790,韓國水産新報社
3791,인간사랑
3792,연암사
3793,搜査硏究社
3794,달과소
3795,예영B&P
3796,ワイズ出版
3797,독립개신교회 신학연구원
3798,松本工房
3799,而立書房
3800,Test Clinic
3801,大阪大學出版會
3802,サンコウ出版
3803,Tokimekiパブリッシング
3804,이화문화출판사
3805,열린어린이
3806,東京經濟
3807,수북
3808,해와나무
3809,부산지방국토관리청
3810,해양수산부
3811,Jinhan M＆B
3812,臨川書店
3813,稅務硏究會 出版局
3814,프란치스코 출판사
3815,무지개출판사
3816,미션텔레콤 출판부
3817,Soft Bank
3818,아웃사이더
3819,문학과 청년
3820,자유로운 상상
3821,日本文藝社
3822,ワニブックス
3823,日本林業調査會
3824,湖北敎育出版社
3825,삼성당i
3826,日本法令
3827,有斐閣アルマ
3828,總合法令出版
3829,소강
3830,法硏
3831,아름다운 날
3832,九天社
3833,한국디자인산업연구센터
3834,徑書房
3835,アルヒーフ
3836,インデックス出版
3837,二甁社
3838,新讀書社
3839,窓社
3840,[三修社]
3841,商業界
3842,筑波書房
3843,竹林館
3844,ソフトサイエンス社
3845,팜파스
3846,삼원종합건축사사무소
3847,한성출판사
3848,나래
3849,한국장애인고용촉진공단 고용개발원 연구실
3850,시대의 창
3851,웅진닷컴 무크편집부
3852,삼익출판사
3853,연경미디어
3854,悅話堂
3855,笠間書院
3856,小峰書店
3857,제주대학교출판부
3858,북스토리
3859,地人書館
3860,視覺デザイン硏究所
3861,연일출판사
3862,甘肅文化出版社
3863,水聲社
3864,パルコ エンタテインメント事業局
3865,印刷工業出版社
3866,學林出版社
3867,漢語大詞典出版社
3868,中國戱劇出版社
3869,ヤマハ
3870,北京師範大學出版社
3871,中央民族大學出版社
3872,廣東敎育出版社
3873,中國社會科學出版社
3874,實務敎育出版
3875,雄松堂出版
3876,厦門大學出版社
3877,퍼지넷컴
3878,계림북스쿨
3879,浙江人民出版社
3880,日本放送出版協会
3881,時代文藝出版社
3882,新幹社
3883,知泉書館
3884,學藝書林
3885,東京美術
3886,北國新聞社
3887,工作舍
3888,サンライズ出版
3889,淸流出版
3890,SSコミュニケーションズ
